id,symbol_id,last_price,last_price_change,price,percent_change,change,shares,market_value,gain,day_gain,return,amount_today,percent_today,total,total_percent,current_value,percent_account,quantity,average_cost,total_cost,amount_today_note,percent_today_note,timestamp,fees,side,current_price,user_id,portfolio_id,traded_fund
4b1e1bd3-07d6-425d-b831-d33ba9ec807f,3585e353-3d6e-4493-8374-ee35ed22850a,3465,226,86126,829,11672,7,1222,54978,188769,14333,31427,2950,28206,183850,53767,5026,38677,4719,9250,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1698530400000,,,46681,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,3,40038
feed573d-d48f-445f-bdd2-4e9308a5efce,3585e353-3d6e-4493-8374-ee35ed22850a,8401,1022,86126,94,7475,7,2935,165325,22246,10602,26223,-89,4406,195988,68636,10094,89011,9545,66892,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1698534000000,,,39134,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,3,36891
2f2256d9-f165-427b-b69b-bdec5029d1de,3585e353-3d6e-4493-8374-ee35ed22850a,8703,1551,86126,1737,-224,1,1212,171364,183003,18583,26148,11007,23705,30112,19901,632,76782,28139,62182,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1698537600000,,,77478,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,3,45780
8e9afcbf-37ad-425b-9c54-3b86fe1ad6e4,3585e353-3d6e-4493-8374-ee35ed22850a,5165,10,86126,1806,10053,8,2322,103405,189487,10309,38122,14432,21007,12042,17057,9677,84530,25671,37666,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1698541200000,,,69925,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,3,44100
fdd176b9-984b-49a4-9918-463fa66d5513,3585e353-3d6e-4493-8374-ee35ed22850a,7974,1198,86126,1763,12699,5,1306,64487,50316,6352,2509,-22,16108,46265,99619,17669,34978,29706,7393,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1698544800000,,,55667,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,3,59416
a0388639-1a1e-44d9-9d5c-1652eeeb9d1c,3585e353-3d6e-4493-8374-ee35ed22850a,5043,1779,86126,1713,12872,7,2206,26389,28613,10057,33517,9917,24896,130382,96394,18520,69973,34455,41380,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1698548400000,,,60988,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,3,56642
090f40bf-0b90-4b34-93f5-fe93ede7ea16,3585e353-3d6e-4493-8374-ee35ed22850a,3495,272,86126,787,11485,1,3416,78717,-8312,4798,22882,3864,25620,99960,29153,1763,74530,44292,53344,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1698552000000,,,31149,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,3,16959
800bcc02-e715-4c92-b860-645cd3641d89,3585e353-3d6e-4493-8374-ee35ed22850a,4728,1660,86126,1506,5133,1,3397,26368,10468,1454,25678,11916,27412,194333,19246,6568,27930,59762,24168,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1698555600000,,,57965,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,3,38786
7eb70e03-734e-44b9-849d-f2d5aacdb7dc,3585e353-3d6e-4493-8374-ee35ed22850a,6184,227,86126,950,14969,0,3472,145885,12142,17339,7676,15199,6574,86762,66337,13989,83391,19488,52750,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1698559200000,,,34661,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,3,49441
39e870b4-e50f-449e-af8e-6882da8c3c12,3585e353-3d6e-4493-8374-ee35ed22850a,5186,858,86126,1632,10860,7,2452,189766,107282,11971,9872,16966,16488,145036,10744,9409,83515,69196,22249,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1698562800000,,,62016,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,3,50087
870b04eb-5a03-49d6-8abe-d489d9a0aed2,3585e353-3d6e-4493-8374-ee35ed22850a,5741,584,86126,1819,16491,2,2322,112300,57076,18383,16537,14447,16940,164615,82201,14865,18402,28692,14797,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1698566400000,,,95219,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,3,60148
2e0bf72d-6cf3-4528-b586-4bd1bc1c8dcb,3585e353-3d6e-4493-8374-ee35ed22850a,528,1197,86126,1616,8593,8,771,84694,20576,4941,35847,15661,6447,55956,98007,16406,17084,56810,17796,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1698570000000,,,9206,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,3,14067
c38c3765-bbbb-40fb-82c9-644e86a80699,3585e353-3d6e-4493-8374-ee35ed22850a,8335,859,86126,-40,3486,5,1314,114617,16807,2361,9799,13006,3827,44438,15216,13063,64612,8824,49487,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1698573600000,,,34171,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,3,17099
a4b759ab-2f36-4e9e-bf7c-68a9a32feb60,3585e353-3d6e-4493-8374-ee35ed22850a,4277,1553,86126,190,7760,9,2421,112202,35799,286,7153,8459,4567,17807,95105,5280,8064,39471,17146,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1698577200000,,,25347,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,3,56981
8c387e4b-4f96-4a8e-bf7f-d71a835356ca,3585e353-3d6e-4493-8374-ee35ed22850a,8307,1337,86126,851,18870,5,2032,-8677,93159,707,7223,145,25326,100718,59218,12471,3518,57057,24810,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1698580800000,,,932,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,3,60204
5e95b513-fb85-4d66-970e-82fef0eccc0d,3585e353-3d6e-4493-8374-ee35ed22850a,1853,257,86126,1149,14079,2,191,123939,163667,4862,23872,13384,22983,24034,28758,4323,77196,25562,22057,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1698584400000,,,55373,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,3,41309
e1abb57d-a86b-4eb1-8669-6ee68d06b5d0,3585e353-3d6e-4493-8374-ee35ed22850a,6490,1068,86126,1617,16467,1,1267,13183,142348,12234,25473,3942,12855,184310,21800,17567,86905,36972,11999,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1698588000000,,,63555,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,3,54436
9325d137-903f-41d6-9429-82ae2dc37790,3585e353-3d6e-4493-8374-ee35ed22850a,679,1700,86126,1419,15880,6,1392,95637,-8359,7121,22772,16071,9110,157264,80572,8947,59547,49171,34984,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1698591600000,,,34764,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,3,24571
79abeed8-bf99-413d-a7e7-074983cc472d,3585e353-3d6e-4493-8374-ee35ed22850a,1012,166,86126,1694,7859,7,785,160923,142507,17738,13352,3571,1789,162971,94511,18648,55378,6938,22143,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1698595200000,,,60471,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,3,19922
75514ce9-d31f-4fb9-a286-897a029afed8,3585e353-3d6e-4493-8374-ee35ed22850a,2995,824,74269,858,16907,4,1131,138937,148370,14877,38243,17600,25466,145400,20825,8039,54115,46592,26401,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1698598800000,,,42439,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,3,4928
3cbfe9c4-b828-4d8e-8f73-8d5997e94dd6,3585e353-3d6e-4493-8374-ee35ed22850a,8219,12,81402,1160,15444,0,2652,107926,162077,15300,31746,7510,21318,146210,80668,14309,27235,65038,413,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1698602400000,,,82614,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,3,65391
e923c4fe-a99d-46c1-bc0a-e616ed211264,3585e353-3d6e-4493-8374-ee35ed22850a,5270,570,96129,752,14344,9,3384,30981,165491,15830,16470,6188,17168,11580,8639,483,1709,69775,14798,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1698606000000,,,27260,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,3,11408
968604d8-a5ce-4095-a1ad-d784d0c2d9fe,3585e353-3d6e-4493-8374-ee35ed22850a,5078,361,91527,1232,9136,3,3424,74677,65057,8786,25434,16756,16884,114492,7536,13443,68361,42090,78146,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1698609600000,,,93616,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,3,102
a0b71f87-2170-4086-b6d9-a5012cc7960e,3585e353-3d6e-4493-8374-ee35ed22850a,4247,893,92380,1304,5014,7,830,90452,143329,17868,18060,10179,9346,89295,33464,11999,346,60507,6252,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1698613200000,,,36637,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,3,27182
f9c09444-58d8-40d3-bb92-3901eabbb046,3585e353-3d6e-4493-8374-ee35ed22850a,6907,1216,84756,1247,2557,9,414,117760,18136,8597,12761,4556,28305,156368,59229,10328,68509,3160,64388,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1698616800000,,,95977,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,3,28316
6b58a19d-675d-4cf1-acd0-12a0425395fc,3585e353-3d6e-4493-8374-ee35ed22850a,1606,1742,89917,-30,12638,0,1737,92437,121144,5773,14360,11121,15773,41000,9556,10242,52807,38458,59548,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1698620400000,,,76645,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,3,38250
6bd599d3-6e25-46ec-a91d-31f0619f8bb2,3585e353-3d6e-4493-8374-ee35ed22850a,4073,571,83823,26,10248,8,2024,161932,112315,13182,27320,2024,24817,59577,36504,3497,25381,43307,61131,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1698624000000,,,23892,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,3,31952
932c3dec-a9cd-46d1-85cb-a3d375e1eb86,3585e353-3d6e-4493-8374-ee35ed22850a,3210,962,75073,177,6278,9,3247,88989,163038,12054,19861,18407,17933,6636,77251,7077,31863,16988,26740,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1698627600000,,,25744,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,3,31131
82ce01e5-abf5-4e3b-8b82-ed44049dda75,3585e353-3d6e-4493-8374-ee35ed22850a,2730,338,83737,1882,5775,8,2284,166399,100863,8346,19634,2590,7361,78827,24940,7610,47280,55673,74533,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1698631200000,,,31202,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,3,64322
1a6210c8-30e2-463f-8eec-bab73f699848,3585e353-3d6e-4493-8374-ee35ed22850a,1610,616,71118,1428,8186,4,1635,142329,97530,6470,17081,15256,15789,182305,88662,53,1258,61907,17992,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1698634800000,,,10760,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,3,45828
96eb7d49-0546-485f-a648-0aaecea54516,3585e353-3d6e-4493-8374-ee35ed22850a,7915,479,70866,128,8703,3,2845,4258,323,14544,18341,5737,13070,118371,70528,10766,2533,1032,26251,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1698638400000,,,2392,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,3,36731
7d5d8f4f-f67f-4c32-9a39-c4b517ace069,3585e353-3d6e-4493-8374-ee35ed22850a,8365,437,72236,1294,733,7,1778,158882,128623,16611,36970,17563,6644,139609,82729,933,6127,53516,75789,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1698642000000,,,7696,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,3,49073
6fbf6bff-2c52-4244-b163-fdec4f8d91e2,3585e353-3d6e-4493-8374-ee35ed22850a,2171,364,73633,528,4001,8,2250,9043,119242,15803,37365,651,28124,22722,26616,5276,26702,16000,4662,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1698645600000,,,69080,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,3,12243
3b680ba6-a0c9-43be-abcc-cda5b7100cb9,3585e353-3d6e-4493-8374-ee35ed22850a,6597,1544,72965,1320,7403,5,2002,81740,72745,17278,3017,6017,22592,25437,55936,3579,15663,67524,2378,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1698649200000,,,34937,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,3,13393
c65c1d5d-1a0e-4489-b235-4cc7715c9f71,3585e353-3d6e-4493-8374-ee35ed22850a,6879,1495,77241,979,18251,6,3513,166117,188448,18079,28290,5905,3277,96897,56273,5711,8302,67214,41784,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1698652800000,,,33997,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,3,47282
7aa1b426-6de0-47d2-b18d-a098aed186cb,3585e353-3d6e-4493-8374-ee35ed22850a,8254,739,75033,809,5080,6,2505,172532,6977,13753,2759,14136,26025,159134,48184,4918,6550,10944,16938,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1698656400000,,,18442,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,3,29631
f89012fa-59e8-4287-a294-62f341094ea5,3585e353-3d6e-4493-8374-ee35ed22850a,3700,154,98575,348,5724,4,1334,75655,46423,437,831,7547,22351,99494,20199,10023,846,38004,17606,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1698660000000,,,74426,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,3,25980
62945980-240a-4d36-b53c-43e3870e5e45,3585e353-3d6e-4493-8374-ee35ed22850a,8128,1741,89209,827,7024,3,1239,51204,157992,16907,14007,-141,16444,15615,39318,18095,1162,26307,78407,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1698663600000,,,8358,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,3,9267
6301985d-9028-41f3-a8d6-48c455e58cca,3585e353-3d6e-4493-8374-ee35ed22850a,4143,185,70405,1193,4630,2,2598,15826,114943,4323,11957,11040,8995,70507,41239,3410,19287,9582,67810,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1698667200000,,,48711,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,3,24726
f95f6515-6f2e-4c53-92d3-3e54e928ef31,3585e353-3d6e-4493-8374-ee35ed22850a,5994,1547,96847,251,911,1,2903,-7195,110928,8586,23110,13348,14496,120427,75888,13221,2741,18633,59789,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1698670800000,,,73073,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,3,32988
57cc4671-ffa0-4dae-b59f-6adb9af79ad3,3585e353-3d6e-4493-8374-ee35ed22850a,8939,1154,78439,1046,10318,9,1550,148054,32361,9948,20503,16294,26833,198124,15989,9920,85099,17450,27349,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1698674400000,,,88730,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,3,19350
eed8a39d-7628-4942-9f79-396b788ff79a,3585e353-3d6e-4493-8374-ee35ed22850a,2790,1347,70099,861,-271,7,2750,55403,177336,18316,20817,5462,15430,183462,87086,13899,13557,43113,19352,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1698678000000,,,99143,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,3,67731
3a0f8823-fd3c-4933-81a8-80dffe4870b2,3585e353-3d6e-4493-8374-ee35ed22850a,3220,565,76396,1571,9985,1,1267,179883,64267,12735,30654,9288,7983,140025,61722,2652,61022,6288,76938,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1698681600000,,,18229,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,3,13969
648ea669-181a-4e0d-baed-4a269000f4c0,3585e353-3d6e-4493-8374-ee35ed22850a,4005,1885,82972,1612,-553,0,1767,174807,138653,6696,300,10224,5813,56230,24693,19118,77061,19725,4160,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1698685200000,,,50295,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,3,42790
07ec9672-94c4-4639-ab48-9fde5f877f03,3585e353-3d6e-4493-8374-ee35ed22850a,7858,122,83405,1394,4546,0,485,5064,102765,11794,36978,13658,1918,168596,87067,13658,27076,67224,29816,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1698688800000,,,12018,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,3,33276
ccbd3f6a-d862-40c9-8003-a28481397dfe,3585e353-3d6e-4493-8374-ee35ed22850a,5679,1156,77959,860,17258,7,2406,38053,-5421,15538,23609,1844,24217,96081,86021,15223,15256,16844,7442,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1698692400000,,,91396,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,3,39052
29d2698e-fc82-4ccd-85ff-914d47f7e772,3585e353-3d6e-4493-8374-ee35ed22850a,2325,42,77799,-14,12665,4,3548,13668,167330,8714,16923,4946,15439,43225,65156,18405,61612,47538,1530,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1698696000000,,,62785,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,3,49285
b7e6e1a6-7e05-4967-b857-f3b860bc4b4a,3585e353-3d6e-4493-8374-ee35ed22850a,4037,921,71229,1345,-794,6,3360,148846,98645,14312,19379,5819,22814,113965,38619,7674,46324,8747,46966,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1698699600000,,,43385,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,3,10308
45d5eca4-4fb4-4788-b990-f2a8119f0700,3585e353-3d6e-4493-8374-ee35ed22850a,3528,151,82685,1590,3878,6,3466,73434,156839,4658,461,2996,26008,2982,61032,2653,88069,59367,62917,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1698703200000,,,34216,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,3,15353
95b9dbef-4202-4a0c-abcc-4ec1ce2cf3c7,3585e353-3d6e-4493-8374-ee35ed22850a,1334,637,81061,1362,10153,4,1883,95162,54212,13970,14748,10536,7731,111023,24771,241,53806,10612,73974,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1698706800000,,,57858,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,3,58782
468665a1-e6ea-4fc0-ad6f-4c42c39fc6eb,3585e353-3d6e-4493-8374-ee35ed22850a,5681,1576,83120,1005,12175,7,144,142475,-3238,5575,24080,2439,25508,83384,18708,16096,19039,47860,11837,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1698710400000,,,45687,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,3,42792
a4cda658-027a-4c6c-ba8a-b2dc687d5fa6,3585e353-3d6e-4493-8374-ee35ed22850a,3364,1299,75002,1759,17684,6,1050,165523,35231,2237,6899,15168,27100,122476,98618,12789,81119,35764,57904,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1698714000000,,,52737,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,3,8476
2d68e209-e889-4c60-88c8-69af327b2b8e,3585e353-3d6e-4493-8374-ee35ed22850a,162,239,90807,378,16891,6,2218,95291,155287,12275,32706,16939,18686,112402,51236,19771,62747,65089,53717,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1698717600000,,,74517,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,3,27527
62965a8b-776f-4dad-aae3-9762340dea13,3585e353-3d6e-4493-8374-ee35ed22850a,2656,914,95452,1234,18424,9,427,167032,132798,11600,1706,4274,8383,94137,57252,5411,37199,44663,5047,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1698721200000,,,37315,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,3,60638
f410da6d-ab69-4ef9-aaa2-25901490e5b6,3585e353-3d6e-4493-8374-ee35ed22850a,2126,60,84889,1864,2288,1,707,20977,144171,6592,28119,8086,10817,112875,89075,745,16077,24686,59825,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1698724800000,,,84986,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,3,33841
ac838d87-91f9-410d-a673-5e31d65c0e82,3585e353-3d6e-4493-8374-ee35ed22850a,296,377,94798,624,17986,4,1887,32300,18846,14364,18729,17021,24153,112522,44823,15084,18178,3398,13388,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1698728400000,,,31248,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,3,18624
1e3fc7d4-0519-4ba2-a0df-f5173940e597,3585e353-3d6e-4493-8374-ee35ed22850a,123,1542,73598,771,9671,0,312,55396,99124,11419,6578,9029,15046,149650,33306,16570,11474,26611,64977,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1698732000000,,,94651,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,3,34658
652255a8-b063-48db-bd91-cd4a48a04e55,3585e353-3d6e-4493-8374-ee35ed22850a,3762,990,75599,965,9838,9,3439,-334,160352,16998,750,3913,18382,147830,2314,15201,24018,69136,749,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1698735600000,,,91147,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,3,57370
938b0a5e-5715-4b58-88fc-3762b211662a,3585e353-3d6e-4493-8374-ee35ed22850a,7759,339,88072,232,12825,9,3788,48911,53063,8450,31884,6130,20691,29324,36731,3678,34042,9261,49906,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1698739200000,,,55333,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,3,42504
05ca5c86-f84f-4c6a-9996-94b536730749,3585e353-3d6e-4493-8374-ee35ed22850a,2204,1917,84114,1401,10545,3,1667,155629,156189,19889,17442,2986,11397,43493,9807,12526,62082,51726,56172,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1698742800000,,,18754,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,3,68468
d71f0927-d555-4dc5-b29d-79bc41fe9e8f,3585e353-3d6e-4493-8374-ee35ed22850a,6509,1190,93744,198,8228,8,1412,96555,149322,8739,29514,13496,21990,109729,6656,15252,79182,55811,50190,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1698746400000,,,27995,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,3,61574
17680c9d-542d-4062-8e68-04737968e969,3585e353-3d6e-4493-8374-ee35ed22850a,7592,619,84268,1808,-387,4,2565,139251,103617,7404,15486,9117,17732,73406,29002,12549,38413,29757,61060,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1698750000000,,,60127,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,3,43053
f3f45581-3842-43b0-8857-a94ef4619019,3585e353-3d6e-4493-8374-ee35ed22850a,269,597,95028,331,4191,8,1253,131433,150259,1277,14991,4418,21082,81344,65978,9199,71555,16777,61010,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1698753600000,,,55606,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,3,38812
b660110e-d3d8-4b5b-99fc-c6e56657e91f,3585e353-3d6e-4493-8374-ee35ed22850a,727,1041,78660,472,7059,9,3578,97961,28298,15190,33625,6454,5890,95874,52154,13323,84230,34243,70155,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1698757200000,,,74118,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,3,57576
6914475c-803b-4672-982e-7e6bc91fb997,3585e353-3d6e-4493-8374-ee35ed22850a,1239,991,92734,90,14946,5,264,66244,133743,1181,22171,10598,13011,7452,99636,16568,23795,175,69656,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1698760800000,,,73912,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,3,61043
f988232c-cad5-49c0-8692-0cc06f598121,3585e353-3d6e-4493-8374-ee35ed22850a,6239,1757,93046,1603,9027,9,1669,108673,-7131,507,12582,3329,10810,158334,84719,6826,75992,6244,22093,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1698764400000,,,43397,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,3,68178
21d9e196-ac82-42fa-9136-6a2f2296aff1,3585e353-3d6e-4493-8374-ee35ed22850a,5785,121,84345,617,18519,2,2556,65155,36206,2526,30948,16637,14128,32294,67718,9605,56194,61055,7703,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1698768000000,,,61908,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,3,18323
50f9ee3f-3f22-42e5-b7a3-504ee7a48d85,3585e353-3d6e-4493-8374-ee35ed22850a,471,228,99161,398,11131,7,331,183984,17113,10437,12897,17366,5130,122729,49266,3924,18437,41557,37026,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1698771600000,,,79281,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,3,31926
cdc5ab72-e4b8-482c-9a34-343ce801135b,3585e353-3d6e-4493-8374-ee35ed22850a,5501,1517,98038,23,-121,7,1510,20651,180608,1834,6676,8078,17386,79483,79247,6550,2523,1400,48705,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1698775200000,,,80421,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,3,52305
805cb32a-a024-45dc-9956-4103068a008e,3585e353-3d6e-4493-8374-ee35ed22850a,8738,202,82400,764,571,8,837,161206,31244,10318,17400,4513,12629,69768,69219,13934,73437,10195,760,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1698778800000,,,74055,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,3,7592
8bf0aa7b-229e-472c-907a-5c8825033aba,3585e353-3d6e-4493-8374-ee35ed22850a,5207,369,86629,892,18104,9,1812,160881,120987,17876,35099,3960,27803,87327,14857,18132,41510,67174,69372,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1698782400000,,,57126,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,3,12027
ad72d445-7818-44fd-bfb0-f67b8891a5c1,3585e353-3d6e-4493-8374-ee35ed22850a,8576,1213,87085,1044,10536,5,3698,150104,134922,18234,12522,6858,4714,17114,8690,1186,56724,48441,13121,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1698786000000,,,6306,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,3,23577
